mode,n_measurements,study_end_week,duration_label,mu_baseline,sigma_baseline,target_att,rho,h_init,power,mean_att,mean_se,sd_att
ap_only,3,78,1.5yr,0.3,0.2,0.05,0.9,0.0,0.089,0.0539478491092291,0.08412461845451882,0.08275998462782841
ap_only,3,78,1.5yr,0.3,0.2,0.05,0.7,0.05,0.106,0.05200603491652614,0.07087408085813279,0.06974691276754347
ap_only,3,78,1.5yr,0.3,0.2,0.05,0.9,0.05,0.09,0.04872494400325101,0.08677609280277356,0.08554662975417839
ap_only,3,78,1.5yr,0.3,0.2,0.05,0.7,0.0,0.117,0.04728794224691472,0.06740833850557067,0.07198121008432537
ap_only,3,78,1.5yr,0.3,0.2,0.08,0.9,-0.05,0.107,0.053363045248077466,0.07152642794006947,0.07449254191784958
ap_only,3,78,1.5yr,0.3,0.2,0.08,0.5,-0.05,0.325,0.07946561550938898,0.051684337393270115,0.05311966592198917
ap_only,3,78,1.5yr,0.3,0.2,0.08,0.7,-0.05,0.217,0.07696592375040805,0.06207243806155959,0.06106963987215257
ap_only,3,78,1.5yr,0.3,0.2,0.08,0.9,0.0,0.146,0.07870515579169841,0.08422680727749847,0.0840958722550117
ap_only,3,78,1.5yr,0.3,0.2,0.08,0.5,0.0,0.286,0.08066093943994836,0.05553733985169995,0.05491760480352558
ap_only,3,78,1.5yr,0.3,0.2,0.08,0.5,0.05,0.245,0.07638158822967622,0.05809756073659962,0.05861425341426122
ap_only,3,78,1.5yr,0.3,0.2,0.08,0.7,0.05,0.212,0.08209629670473108,0.07124074975531337,0.0721405409360428
ap_only,3,78,1.5yr,0.3,0.2,0.08,0.7,0.0,0.205,0.07838029308206683,0.06716334660862062,0.06695081828232399
ap_only,3,78,1.5yr,0.3,0.2,0.08,0.9,0.05,0.149,0.07862073247982372,0.08691710427177736,0.08792037505347688
ap_only,3,78,1.5yr,0.3,0.2,0.1,0.5,-0.05,0.494,0.1009318658344013,0.0515866464988718,0.05323920895461973
ap_only,3,78,1.5yr,0.3,0.2,0.1,0.9,-0.05,0.18,0.07135609305250502,0.07144384906258161,0.07432230929261323
ap_only,3,78,1.5yr,0.3,0.2,0.1,0.5,0.05,0.382,0.09842824576610636,0.05829189509587624,0.06020691716880355
ap_only,3,78,1.5yr,0.3,0.2,0.1,0.5,0.0,0.412,0.10043625556508122,0.05568316682187151,0.05438879103610513
ap_only,3,78,1.5yr,0.3,0.2,0.1,0.9,0.0,0.23,0.10033509493109732,0.08467125554626283,0.08941173772251042
ap_only,3,78,1.5yr,0.3,0.2,0.1,0.7,-0.05,0.317,0.09510271610715341,0.06246442635448031,0.06171296996716957
ap_only,3,78,1.5yr,0.3,0.2,0.1,0.7,0.05,0.272,0.10366114472815767,0.07075499529081111,0.06819902757614084
ap_only,3,78,1.5yr,0.3,0.2,0.1,0.7,0.0,0.293,0.09793659616413203,0.06720066888721012,0.06612036410112078
ap_only,3,78,1.5yr,0.3,0.2,0.1,0.9,0.05,0.205,0.0999699995909559,0.08678938745909956,0.08501729535509245
ap_only,3,78,1.5yr,0.3,0.2,0.12,0.5,-0.05,0.596,0.11786612166558035,0.05197495152139433,0.054042760748986104
ap_only,3,78,1.5yr,0.3,0.2,0.12,0.7,0.0,0.405,0.11684652781029699,0.06736334242264692,0.06946923465001914
ap_only,3,78,1.5yr,0.3,0.2,0.12,0.5,0.0,0.578,0.1217271873562128,0.055412232806385145,0.05495279984270451
ap_only,3,78,1.5yr,0.3,0.2,0.12,0.7,-0.05,0.448,0.11766876569448372,0.06199293036178804,0.062104153109774476
ap_only,3,78,1.5yr,0.3,0.2,0.12,0.5,0.05,0.528,0.12188848929389028,0.05802724640279439,0.0598654074603416
ap_only,3,78,1.5yr,0.3,0.2,0.12,0.7,0.05,0.38,0.11972915925880184,0.07100861566844127,0.07266699745896185
ap_only,3,78,1.5yr,0.3,0.2,0.12,0.9,-0.05,0.223,0.08997590091541534,0.07183446225313335,0.07147101492066926
ap_only,3,78,1.5yr,0.3,0.2,0.12,0.9,0.05,0.247,0.11293520306953309,0.0864901988627267,0.08953691509593432
ap_only,3,78,1.5yr,0.3,0.2,0.12,0.9,0.0,0.292,0.12032228704028619,0.08438090638218017,0.08314747962223273
ap_only,3,78,1.5yr,0.3,0.2,0.15,0.5,-0.05,0.811,0.15086625624138914,0.051813927205870594,0.05038758415963574
ap_only,3,78,1.5yr,0.3,0.2,0.15,0.5,0.0,0.75,0.1500572419005232,0.05541958612079289,0.05540083880134772
ap_only,3,78,1.5yr,0.3,0.2,0.15,0.7,0.0,0.564,0.14592554176594144,0.06732270597171952,0.07144621157539344
ap_only,3,78,1.5yr,0.3,0.2,0.15,0.5,0.05,0.737,0.1524427139033981,0.05809992035267952,0.05709645720160886
ap_only,3,78,1.5yr,0.3,0.2,0.15,0.7,-0.05,0.649,0.14888993427561173,0.0625173961651323,0.061259525865309035
ap_only,3,78,1.5yr,0.3,0.2,0.15,0.9,-0.05,0.301,0.11000438352665694,0.07260372349319441,0.07338393707689927
ap_only,3,78,1.5yr,0.3,0.2,0.15,0.7,0.05,0.538,0.14887729812862643,0.07081428601591462,0.07231068942320233
ap_only,3,78,1.5yr,0.3,0.2,0.15,0.9,0.0,0.426,0.15340751822063603,0.08446555305815073,0.08321026617048352
ap_only,3,78,1.5yr,0.3,0.2,0.15,0.9,0.05,0.362,0.14157593356780365,0.08632585412918123,0.08436695205044202
ap_only,3,78,1.5yr,0.3,0.2,0.2,0.5,-0.05,0.952,0.1985988305861298,0.05207376562860862,0.05310817623594372
ap_only,3,78,1.5yr,0.3,0.2,0.2,0.5,0.0,0.939,0.20112568703391637,0.0560948533570239,0.05710628399161528
ap_only,3,78,1.5yr,0.3,0.2,0.2,0.5,0.05,0.918,0.19903225381769715,0.05825282301907917,0.057460504111221555
ap_only,3,78,1.5yr,0.3,0.2,0.2,0.9,-0.05,0.542,0.15608099110624996,0.07388467675099619,0.07394764024112377
ap_only,3,78,1.5yr,0.3,0.2,0.2,0.7,-0.05,0.879,0.19682581421778828,0.06232570277366989,0.061762654994857565
ap_only,3,78,1.5yr,0.3,0.2,0.2,0.7,0.0,0.813,0.19885591092000504,0.0677225125314889,0.06801554772839148
ap_only,3,78,1.5yr,0.3,0.2,0.2,0.7,0.05,0.763,0.1964093091957993,0.07028662920913166,0.06899374604075471
ap_only,3,78,1.5yr,0.3,0.2,0.2,0.9,0.05,0.554,0.18111194764460944,0.08594157171523477,0.08444578606470644
ap_only,3,78,1.5yr,0.3,0.2,0.2,0.9,0.0,0.625,0.19848625311228185,0.08464927967489311,0.08555429383020388
ap_only,3,78,1.5yr,0.3,0.2,0.25,0.5,-0.05,0.998,0.24906064802929737,0.051390934052841106,0.04981156318614255
ap_only,3,78,1.5yr,0.3,0.2,0.25,0.5,0.0,0.995,0.2507238136848968,0.055594753497749505,0.05726191861336416
ap_only,3,78,1.5yr,0.3,0.2,0.25,0.7,-0.05,0.971,0.24559016004206632,0.06241653998378432,0.0634898576622382
ap_only,3,78,1.5yr,0.3,0.2,0.25,0.5,0.05,0.988,0.24907062271012553,0.058637867354546715,0.05796417573612705
ap_only,3,78,1.5yr,0.3,0.2,0.25,0.7,0.0,0.954,0.24713084422006915,0.06750410077220495,0.06793648071094652
ap_only,3,78,1.5yr,0.3,0.2,0.25,0.9,-0.05,0.767,0.20167086187918346,0.07487900338571345,0.07324599284395286
ap_only,3,78,1.5yr,0.3,0.2,0.3,0.9,0.0,0.924,0.2960976112369688,0.08396256769604273,0.08652050761898958
ap_only,3,78,1.5yr,0.3,0.2,0.3,0.9,-0.05,0.908,0.25554989096087843,0.0748203832791958,0.07696470768145304
ap_only,3,78,1.5yr,0.3,0.2,0.3,0.5,-0.05,1.0,0.29781258418271556,0.05195503273383195,0.05318988356188499
ap_only,3,78,1.5yr,0.3,0.2,0.25,0.9,0.05,0.71,0.21912754272048318,0.08557116230910612,0.08461717400207219
ap_only,3,78,1.5yr,0.3,0.2,0.25,0.9,0.0,0.809,0.24787443114342092,0.08412110228025527,0.0846995544538288
ap_only,3,78,1.5yr,0.3,0.2,0.25,0.7,0.05,0.931,0.24629083532412177,0.07063744058623402,0.07087605540296897
ap_only,3,78,1.5yr,0.3,0.2,0.3,0.7,-0.05,0.991,0.2942852785184955,0.06251693936476442,0.06451223754605538
ap_only,3,78,1.5yr,0.3,0.2,0.3,0.7,0.05,0.981,0.2921024453726859,0.07055187847239723,0.0725650394599676
ap_only,3,78,1.5yr,0.3,0.2,0.3,0.5,0.0,0.999,0.30068295331401507,0.05562201263515025,0.055530083093288315
ap_only,3,78,1.5yr,0.3,0.2,0.3,0.9,0.05,0.843,0.25707992190980883,0.08536650080442709,0.08456780084453866
ap_only,3,78,1.5yr,0.3,0.2,0.3,0.7,0.0,0.992,0.2985379937103138,0.06746850972094554,0.06634229800882867
ap_only,3,78,1.5yr,0.3,0.2,0.3,0.5,0.05,0.999,0.29757977014230047,0.05837098486057371,0.05675328836068101
ap_only,3,78,1.5yr,0.3,0.2,0.4,0.5,-0.05,1.0,0.3956178421432581,0.05197535635535782,0.050784759032758635
ap_only,3,78,1.5yr,0.3,0.2,0.4,0.7,0.0,1.0,0.3939836787913074,0.06765194351615891,0.06729904026386456
ap_only,3,78,1.5yr,0.3,0.2,0.4,0.5,0.05,1.0,0.38827571907456976,0.05821325379954466,0.057877206517499516
ap_only,3,78,1.5yr,0.3,0.2,0.4,0.5,0.0,1.0,0.3954893480651547,0.05565757478537435,0.05644993583159007
ap_only,3,78,1.5yr,0.3,0.2,0.4,0.9,-0.05,0.999,0.3526607555986894,0.07591404382357753,0.07499430732719034
ap_only,3,78,1.5yr,0.3,0.2,0.4,0.7,0.05,1.0,0.3838194626287344,0.07071646439509788,0.07294255855889813
ap_only,3,78,1.5yr,0.3,0.2,0.4,0.7,-0.05,1.0,0.39455077475763617,0.062405245318029205,0.062444561027140695
ap_only,3,78,1.5yr,0.3,0.2,0.4,0.9,0.0,0.994,0.38711138103934867,0.08349611093535148,0.0824424965588001
ap_only,3,78,1.5yr,0.3,0.2,0.4,0.9,0.05,0.942,0.31974319138469726,0.0853818528626278,0.08557717609617331
ap_only,3,78,1.5yr,0.5,0.1,0.02,0.5,-0.05,0.059,0.021882007232366475,0.06163925167566353,0.06172836852600792
ap_only,3,78,1.5yr,0.5,0.1,0.02,0.5,0.0,0.053,0.016779093837379615,0.06260185843746484,0.060974526069389565
ap_only,3,78,1.5yr,0.5,0.1,0.02,0.7,-0.05,0.043,0.020383427852052605,0.07505599687030164,0.07245178121962882
ap_only,3,78,1.5yr,0.5,0.1,0.02,0.5,0.05,0.049,0.016592616090131244,0.06154373519511833,0.06149174104089098
ap_only,3,78,1.5yr,0.5,0.1,0.02,0.9,-0.05,0.051,0.021835221966627672,0.08762059407670929,0.08533728840061053
ap_only,3,78,1.5yr,0.5,0.1,0.02,0.7,0.0,0.048,0.01583454915575466,0.07597756144871713,0.07522433519070208
ap_only,3,78,1.5yr,0.5,0.1,0.02,0.7,0.05,0.063,0.01826080417529063,0.07424217637049639,0.0734567841112003
ap_only,3,78,1.5yr,0.5,0.1,0.02,0.9,0.0,0.066,0.019011514452341227,0.09377364157152486,0.09827102780002572
ap_only,3,78,1.5yr,0.5,0.1,0.02,0.9,0.05,0.053,0.018310947633130334,0.08717033899348692,0.08689657207608127
ap_only,3,78,1.5yr,0.5,0.1,0.05,0.5,0.05,0.118,0.05226422305653782,0.061881209742278745,0.06224104856062928
ap_only,3,78,1.5yr,0.5,0.1,0.05,0.5,-0.05,0.108,0.0502055654179074,0.061679454143385826,0.05884626946311578
ap_only,3,78,1.5yr,0.5,0.1,0.05,0.5,0.0,0.123,0.04759752984901533,0.062406093298502004,0.06416837623959759
ap_only,3,78,1.5yr,0.5,0.1,0.05,0.7,0.05,0.078,0.05058934102887262,0.07482540971430146,0.07265942477355915
ap_only,3,78,1.5yr,0.5,0.1,0.05,0.7,0.0,0.105,0.051144950780455105,0.07550402318769504,0.07594881476487865
ap_only,3,78,1.5yr,0.5,0.1,0.05,0.7,-0.05,0.078,0.048532153676905665,0.07475278767094867,0.07234097748576113
ap_only,3,78,1.5yr,0.5,0.1,0.05,0.9,-0.05,0.085,0.046316182621036435,0.08823372135615466,0.09049999812602524
ap_only,3,78,1.5yr,0.5,0.1,0.05,0.9,0.05,0.081,0.047074377811832824,0.08660839090471358,0.08783232656631428
ap_only,3,78,1.5yr,0.5,0.1,0.05,0.9,0.0,0.088,0.056035205948979726,0.0937628313991489,0.09615054897844688
ap_only,3,78,1.5yr,0.5,0.1,0.08,0.5,0.0,0.244,0.07860128792741858,0.06261512420815643,0.06553421569698703
ap_only,3,78,1.5yr,0.5,0.1,0.08,0.5,-0.05,0.253,0.08132167739555253,0.061726349372341005,0.06172644732426732
ap_only,3,78,1.5yr,0.5,0.1,0.08,0.5,0.05,0.219,0.07724901575757173,0.0618343086196771,0.06351620294148945
ap_only,3,78,1.5yr,0.5,0.1,0.08,0.7,-0.05,0.176,0.07661165307255496,0.07469923548103853,0.07443467302273252
ap_only,3,78,1.5yr,0.5,0.1,0.08,0.7,0.0,0.182,0.08128667365407859,0.07576933724074135,0.0771069654145972
ap_only,3,78,1.5yr,0.5,0.1,0.08,0.9,0.0,0.135,0.07891146903560382,0.09366515625331769,0.09617886855688232
ap_only,3,78,1.5yr,0.5,0.1,0.08,0.9,0.05,0.12,0.06771960849934956,0.08596752518673527,0.08627677955749279
ap_only,3,78,1.5yr,0.5,0.1,0.08,0.9,-0.05,0.136,0.07847078952919267,0.088771865519749,0.0854937655702912
ap_only,3,78,1.5yr,0.5,0.1,0.08,0.7,0.05,0.203,0.08093541338712756,0.074214187711411,0.07677412389516762
ap_only,3,78,1.5yr,0.5,0.1,0.1,0.9,0.0,0.184,0.10326463556935081,0.09381799081341294,0.09259297446433686
ap_only,3,78,1.5yr,0.5,0.1,0.1,0.5,-0.05,0.338,0.09954109301593123,0.0618415770455624,0.06308693603860391
ap_only,3,78,1.5yr,0.5,0.1,0.1,0.9,-0.05,0.194,0.09781651300789584,0.08896246638297521,0.09183800739099073
ap_only,3,78,1.5yr,0.5,0.1,0.1,0.9,0.05,0.171,0.08983701831347245,0.08596940099802282,0.0865836563481178
ap_only,3,78,1.5yr,0.5,0.1,0.1,0.5,0.05,0.354,0.10010908893822644,0.0617462533434535,0.06095051237447516
ap_only,3,78,1.5yr,0.5,0.1,0.1,0.7,0.05,0.245,0.09491693443069234,0.07421089435827313,0.0763083957020579
ap_only,3,78,1.5yr,0.5,0.1,0.1,0.5,0.0,0.348,0.10011199003437436,0.06257713993470253,0.06606827622754026
ap_only,3,78,1.5yr,0.5,0.1,0.1,0.7,-0.05,0.257,0.09858063968904963,0.07478881941571297,0.0768199415064413
ap_only,3,78,1.5yr,0.5,0.1,0.1,0.7,0.0,0.26,0.10066877102597531,0.07545185424898214,0.07643730804771398
ap_only,3,78,1.5yr,0.5,0.1,0.12,0.5,-0.05,0.478,0.12054179302544978,0.06187858097629625,0.06086206070744893
ap_only,3,78,1.5yr,0.5,0.1,0.12,0.7,0.0,0.334,0.12011573134858998,0.07552084311546692,0.07633217077807666
ap_only,3,78,1.5yr,0.5,0.1,0.12,0.5,0.0,0.458,0.11911584610365135,0.06230976941885975,0.06409840769555432
ap_only,3,78,1.5yr,0.5,0.1,0.12,0.5,0.05,0.475,0.11945081509721225,0.06157994167901131,0.05917197047915228
ap_only,3,78,1.5yr,0.5,0.1,0.12,0.7,-0.05,0.353,0.12218537949055983,0.07501032646599778,0.07499433862521208
ap_only,3,78,1.5yr,0.5,0.1,0.12,0.9,0.05,0.216,0.10369995687578623,0.08527889575508725,0.08739056432258392
ap_only,3,78,1.5yr,0.5,0.1,0.12,0.9,0.0,0.254,0.12453122596570479,0.09372184656071841,0.09612303048635323
ap_only,3,78,1.5yr,0.5,0.1,0.12,0.7,0.05,0.351,0.12236395003230258,0.07434965566529769,0.07572560718691757
ap_only,3,78,1.5yr,0.5,0.1,0.12,0.9,-0.05,0.25,0.12085467476149134,0.08918010346237669,0.08951213129930898
ap_only,3,78,1.5yr,0.5,0.1,0.15,0.5,-0.05,0.635,0.14526798795899412,0.06140261041061771,0.0603382658011979
ap_only,3,78,1.5yr,0.5,0.1,0.15,0.5,0.0,0.656,0.15278287327415957,0.06223406479047313,0.06261854344663641
ap_only,3,78,1.5yr,0.5,0.1,0.15,0.5,0.05,0.645,0.14990265914939857,0.06167451699668339,0.06285410652778849
ap_only,3,78,1.5yr,0.5,0.1,0.15,0.7,-0.05,0.522,0.15129714904028613,0.07450079120844101,0.07857816546703734
ap_only,3,78,1.5yr,0.5,0.1,0.15,0.7,0.0,0.508,0.1529047160538471,0.07502822915166889,0.07534423010649312
ap_only,3,78,1.5yr,0.5,0.1,0.15,0.9,0.0,0.371,0.1545394078445119,0.093370434514105,0.09440126558916895
ap_only,3,78,1.5yr,0.5,0.1,0.15,0.9,-0.05,0.376,0.15057878368379485,0.08918582751216786,0.08876047176665743
ap_only,3,78,1.5yr,0.5,0.1,0.15,0.7,0.05,0.502,0.15234652081928324,0.0740383415481495,0.0748004093966565
ap_only,3,78,1.5yr,0.5,0.1,0.15,0.9,0.05,0.29,0.12553716131600914,0.08516971540154197,0.08419488128851761
ap_only,3,78,1.5yr,0.5,0.1,0.2,0.5,-0.05,0.904,0.20201145427158657,0.06137086067283964,0.05975805821165998
ap_only,3,78,1.5yr,0.5,0.1,0.2,0.5,0.0,0.886,0.19966500186783329,0.06220602832733998,0.06029381256206227
ap_only,3,78,1.5yr,0.5,0.1,0.2,0.5,0.05,0.884,0.1985269901115024,0.061545085462265905,0.06092537773285085
ap_only,3,78,1.5yr,0.5,0.1,0.2,0.7,0.0,0.732,0.20103152074689049,0.07512466698704377,0.07454991025639986
ap_only,3,78,1.5yr,0.5,0.1,0.2,0.7,-0.05,0.757,0.2058526945298409,0.07464877496656422,0.07511895805067198
ap_only,3,78,1.5yr,0.5,0.1,0.2,0.7,0.05,0.783,0.201856077470229,0.07364528637346524,0.0738819627480179
ap_only,3,78,1.5yr,0.5,0.1,0.2,0.9,-0.05,0.602,0.20494947748889347,0.08966491176031968,0.08898300402166888
ap_only,3,78,1.5yr,0.5,0.1,0.2,0.9,0.0,0.581,0.20122350583420842,0.09258842598616343,0.09398106432433409
ap_only,3,78,1.5yr,0.5,0.1,0.2,0.9,0.05,0.406,0.15493018732153815,0.08536669433499884,0.0819344173325174
ap_only,3,78,1.5yr,0.5,0.1,0.25,0.5,0.0,0.973,0.2479268294377612,0.06209882522058615,0.06013957461157393
ap_only,3,78,1.5yr,0.5,0.1,0.25,0.5,-0.05,0.98,0.24878685450941163,0.06145381202532173,0.059502764073469855
ap_only,3,78,1.5yr,0.5,0.1,0.25,0.5,0.05,0.977,0.24714220766560913,0.06104028971153269,0.06317830191940885
ap_only,3,78,1.5yr,0.5,0.1,0.25,0.7,-0.05,0.9,0.2465205071421618,0.0745370716087776,0.07412162729675008
ap_only,3,78,1.5yr,0.5,0.1,0.25,0.9,-0.05,0.764,0.24632264098838022,0.08921427558861204,0.08804460564298694
ap_only,3,78,1.5yr,0.5,0.1,0.25,0.7,0.0,0.922,0.2519002134327464,0.07517154493046883,0.074279156365347
ap_only,3,78,1.5yr,0.5,0.1,0.25,0.7,0.05,0.914,0.24645621686922398,0.07338611766493225,0.07207099321278441
ap_only,3,78,1.5yr,0.5,0.1,0.25,0.9,0.05,0.558,0.17893611676420315,0.08427868084069133,0.08232629601273901
ap_only,3,78,1.5yr,0.5,0.1,0.25,0.9,0.0,0.748,0.24856746011390948,0.09149105017702625,0.09245859223043797
ap_only,3,78,1.5yr,0.5,0.1,0.3,0.5,0.05,0.996,0.29874887267230116,0.06134183255458722,0.06077862269216422
ap_only,3,78,1.5yr,0.5,0.1,0.3,0.5,-0.05,0.994,0.2980694344706534,0.061704942931137124,0.060962601672443884
ap_only,3,78,1.5yr,0.5,0.1,0.3,0.7,-0.05,0.977,0.30078701342207115,0.07406524560334146,0.07385848730081916
ap_only,3,78,1.5yr,0.5,0.1,0.3,0.7,0.0,0.979,0.30173298276814586,0.07499538255097628,0.07317127713366758
ap_only,3,78,1.5yr,0.5,0.1,0.3,0.5,0.0,0.999,0.30063440478367787,0.062154951324334164,0.06319591733747781
ap_only,3,78,1.5yr,0.5,0.1,0.3,0.9,0.0,0.888,0.29517135564627434,0.09082276549647543,0.08964850279574552
ap_only,3,78,1.5yr,0.5,0.1,0.3,0.7,0.05,0.973,0.28912531281929127,0.0736036012637954,0.07344581672178838
ap_only,3,78,1.5yr,0.5,0.1,0.3,0.9,-0.05,0.907,0.29830828198524084,0.08970362476056598,0.08773977214536006
ap_only,3,78,1.5yr,0.5,0.1,0.3,0.9,0.05,0.614,0.19766280362606628,0.08468425802115193,0.08468419317088986
ap_only,3,78,1.5yr,0.5,0.1,0.4,0.7,0.0,1.0,0.3897480234398231,0.07401748993980807,0.07521750037399315
ap_only,3,78,1.5yr,0.5,0.1,0.4,0.5,-0.05,1.0,0.39835692716022436,0.061292122156931216,0.06376651909604425
ap_only,3,78,1.5yr,0.5,0.1,0.4,0.5,0.0,1.0,0.39515031662767375,0.061673484387560505,0.0592500404093713
ap_only,3,78,1.5yr,0.5,0.1,0.4,0.5,0.05,1.0,0.3819552741570922,0.061338016117835494,0.06063544053061567
ap_only,3,78,1.5yr,0.5,0.1,0.4,0.7,-0.05,1.0,0.39653136409810735,0.07347905634009211,0.0741767213422834
ap_only,3,78,1.5yr,0.5,0.1,0.4,0.7,0.05,1.0,0.3591604469963196,0.07343315557820478,0.07295039819401498
ap_only,3,78,1.5yr,0.5,0.1,0.4,0.9,-0.05,0.992,0.39700202238584903,0.08904854736909816,0.08968323463582231
ap_only,3,78,1.5yr,0.5,0.1,0.4,0.9,0.0,0.992,0.38019526919531144,0.08912268686750695,0.08766150319891955
ap_only,3,78,1.5yr,0.5,0.1,0.4,0.9,0.05,0.715,0.21794607878022476,0.08501509134122742,0.08535160103809704
ap_only,3,78,1.5yr,0.5,0.2,0.02,0.5,0.0,0.065,0.018680250878450523,0.05883454549007559,0.05971728458471507
ap_only,3,78,1.5yr,0.5,0.2,0.02,0.5,-0.05,0.059,0.018188249011902264,0.05838684478843445,0.05780229218799092
ap_only,3,78,1.5yr,0.5,0.2,0.02,0.5,0.05,0.07,0.0209694050490237,0.05803819299397476,0.05922003504315363
ap_only,3,78,1.5yr,0.5,0.2,0.02,0.7,-0.05,0.051,0.01778530711261605,0.07042375407906787,0.06883103570716884
ap_only,3,78,1.5yr,0.5,0.2,0.02,0.7,0.0,0.069,0.01579670790137109,0.07145801478799106,0.07349259131434731
ap_only,3,78,1.5yr,0.5,0.2,0.02,0.7,0.05,0.047,0.01835852430588561,0.07043972852731566,0.07005124468659112
ap_only,3,78,1.5yr,0.5,0.2,0.02,0.9,-0.05,0.057,0.017027317280791543,0.08359791901410014,0.08561503135543805
ap_only,3,78,1.5yr,0.5,0.2,0.02,0.9,0.05,0.05,0.018545922574766664,0.08355470487040723,0.08452354084993843
ap_only,3,78,1.5yr,0.5,0.2,0.02,0.9,0.0,0.054,0.025951739844673,0.08865415247237342,0.08845043600703927
ap_only,3,78,1.5yr,0.5,0.2,0.05,0.5,0.0,0.131,0.05005577024602355,0.0589425827566987,0.06012872508307477
ap_only,3,78,1.5yr,0.5,0.2,0.05,0.5,-0.05,0.123,0.04953671309848441,0.05827906958483403,0.05836673097762213
ap_only,3,78,1.5yr,0.5,0.2,0.05,0.5,0.05,0.146,0.050855801412315105,0.058204997130681786,0.05773605668701722
ap_only,3,78,1.5yr,0.5,0.2,0.05,0.7,-0.05,0.103,0.04916565849817562,0.07003541953541816,0.06881107195513649
ap_only,3,78,1.5yr,0.5,0.2,0.05,0.7,0.0,0.104,0.04977217338610865,0.07123264654158541,0.0721629461444031
ap_only,3,78,1.5yr,0.5,0.2,0.05,0.9,0.05,0.067,0.04026071079226656,0.08314619222062708,0.0815024016236857
ap_only,3,78,1.5yr,0.5,0.2,0.05,0.9,-0.05,0.072,0.045414073571312615,0.08367405325759236,0.08036055672916124
ap_only,3,78,1.5yr,0.5,0.2,0.05,0.9,0.0,0.086,0.04512626902345944,0.08862860905546861,0.0886439257268315
ap_only,3,78,1.5yr,0.5,0.2,0.05,0.7,0.05,0.087,0.0450449725134534,0.07010287097419382,0.06867866834809114
ap_only,3,78,1.5yr,0.5,0.2,0.08,0.5,-0.05,0.257,0.08074452820672304,0.05842855673724717,0.05920294729427112
ap_only,3,78,1.5yr,0.5,0.2,0.08,0.5,0.0,0.253,0.07927630643514921,0.058685759022266436,0.05858591544766752
ap_only,3,78,1.5yr,0.5,0.2,0.08,0.7,-0.05,0.19,0.07666263302034558,0.0703464798869255,0.07248784090664853
ap_only,3,78,1.5yr,0.5,0.2,0.08,0.7,0.0,0.199,0.07906393735447896,0.0711292242081188,0.07508602377800629
ap_only,3,78,1.5yr,0.5,0.2,0.08,0.5,0.05,0.279,0.08053544274781697,0.05827682133494579,0.05849792284199217
ap_only,3,78,1.5yr,0.5,0.2,0.08,0.9,-0.05,0.153,0.07538800717305989,0.08418321187132818,0.08596984233889304
ap_only,3,78,1.5yr,0.5,0.2,0.08,0.9,0.0,0.13,0.08044757869800805,0.08806528910576643,0.08528168198417001
ap_only,3,78,1.5yr,0.5,0.2,0.08,0.7,0.05,0.194,0.08015529938469516,0.07029996649093638,0.07085974942366072
ap_only,3,78,1.5yr,0.5,0.2,0.08,0.9,0.05,0.117,0.0653637079148172,0.0822232902028301,0.08195782419538661
ap_only,3,78,1.5yr,0.5,0.2,0.1,0.5,-0.05,0.407,0.09725312010881598,0.058512603892107405,0.06108987604357005
ap_only,3,78,1.5yr,0.5,0.2,0.1,0.5,0.0,0.373,0.09978545511374702,0.05894319717530995,0.059992009320165095
ap_only,3,78,1.5yr,0.5,0.2,0.1,0.5,0.05,0.398,0.09924654888448393,0.05788786360661124,0.05570674761231415
ap_only,3,78,1.5yr,0.5,0.2,0.1,0.9,-0.05,0.172,0.08683208888838823,0.08399593883287627,0.0856981008991167
ap_only,3,78,1.5yr,0.5,0.2,0.1,0.9,0.05,0.148,0.07748952047402986,0.08256486824680939,0.08010350351890769
ap_only,3,78,1.5yr,0.5,0.2,0.1,0.7,0.05,0.247,0.09539925043041797,0.0707222835881268,0.06807386022228137
ap_only,3,78,1.5yr,0.5,0.2,0.1,0.7,-0.05,0.298,0.10043856443996854,0.06996202773982566,0.07102045823446955
ap_only,3,78,1.5yr,0.5,0.2,0.1,0.7,0.0,0.246,0.09748875406914087,0.07113730322860504,0.06841978554566235
ap_only,3,78,1.5yr,0.5,0.2,0.1,0.9,0.0,0.217,0.10402772764189838,0.0881625604761677,0.09363483387473143
ap_only,3,78,1.5yr,0.5,0.2,0.12,0.7,-0.05,0.37,0.11838700247074997,0.07045950477985025,0.0698455458821872
ap_only,3,78,1.5yr,0.5,0.2,0.12,0.5,-0.05,0.502,0.12014469574286633,0.0582527235413364,0.05781081364943446
ap_only,3,78,1.5yr,0.5,0.2,0.12,0.5,0.0,0.523,0.12159846392018286,0.05856521371012699,0.056886266050915915
ap_only,3,78,1.5yr,0.5,0.2,0.12,0.5,0.05,0.502,0.11892633962853288,0.058059573793910205,0.058102275671177955
ap_only,3,78,1.5yr,0.5,0.2,0.12,0.9,0.05,0.196,0.0895642177862538,0.08261883107410266,0.08087775857496522
ap_only,3,78,1.5yr,0.5,0.2,0.12,0.7,0.0,0.357,0.11595262948460522,0.07097723826625474,0.07054793872655883
ap_only,3,78,1.5yr,0.5,0.2,0.12,0.9,0.0,0.246,0.11324105411479556,0.08844105665501989,0.09083364182775841
ap_only,3,78,1.5yr,0.5,0.2,0.12,0.9,-0.05,0.264,0.11186199070187303,0.08424040695254248,0.08608275969424482
