mode,n_measurements,study_end_week,duration_label,mu_baseline,sigma_baseline,target_att,rho,h_init,power,mean_att,mean_se,sd_att
ap_only,2,26,6mo,0.3,0.2,0.4,0.7,0.0,0.994,0.3922623763850529,0.085108264460475,0.0852943915062619
ap_only,2,26,6mo,0.3,0.2,0.4,0.9,0.05,0.816,0.2745691866434219,0.0920355694695586,0.0930088616513779
ap_only,2,26,6mo,0.3,0.2,0.4,0.9,0.0,0.975,0.3599531093693888,0.0900030471580038,0.0920369604772305
ap_only,2,26,6mo,0.3,0.2,0.4,0.9,-0.05,0.994,0.3766847752753782,0.0822704183590048,0.0827222279408677
ap_only,2,26,6mo,0.5,0.1,0.02,0.5,-0.05,0.047,0.0184108014860956,0.0816450252150803,0.0791985623400122
ap_only,2,26,6mo,0.5,0.1,0.02,0.5,0.0,0.055,0.0217119676630558,0.0823762306731941,0.0818956244426885
ap_only,2,26,6mo,0.5,0.1,0.02,0.7,-0.05,0.049,0.0167553878164319,0.0943478324618851,0.0946853672576378
ap_only,2,26,6mo,0.5,0.1,0.02,0.7,0.05,0.054,0.0196310156314273,0.0943804725733728,0.0946501878650999
ap_only,2,26,6mo,0.5,0.1,0.02,0.9,-0.05,0.058,0.0204253172268907,0.0906332189961446,0.0932149702168346
ap_only,2,26,6mo,0.5,0.1,0.02,0.7,0.0,0.063,0.0189593220064249,0.0957799343294572,0.0977108205889446
ap_only,2,26,6mo,0.5,0.1,0.02,0.9,0.0,0.045,0.0201931453154688,0.0973122348986288,0.0949633389210856
ap_only,2,26,6mo,0.5,0.1,0.05,0.5,-0.05,0.082,0.0476997164747017,0.0817547247909249,0.0831026811839092
ap_only,2,26,6mo,0.5,0.1,0.02,0.9,0.05,0.059,0.0176559839131456,0.0882773518011034,0.0886708943440162
ap_only,2,26,6mo,0.5,0.1,0.05,0.5,0.0,0.09,0.0488707627486892,0.0820386304809648,0.08056033636275
ap_only,2,26,6mo,0.5,0.1,0.05,0.5,0.05,0.086,0.0452662913818207,0.0818536291285279,0.0848405395545889
ap_only,2,26,6mo,0.5,0.1,0.05,0.7,0.0,0.077,0.0503081837459925,0.0957433043986352,0.0950665028193384
ap_only,2,26,6mo,0.5,0.1,0.05,0.7,-0.05,0.074,0.0515459124274418,0.0949947937656418,0.0940233095590491
ap_only,2,26,6mo,0.5,0.1,0.05,0.7,0.05,0.081,0.0548860247873041,0.0941869238225144,0.091024373818942
ap_only,2,26,6mo,0.5,0.1,0.05,0.9,-0.05,0.075,0.0472449135798841,0.0907818880473684,0.0908790687951286
ap_only,2,26,6mo,0.5,0.1,0.05,0.9,0.05,0.079,0.0460440367410367,0.0877434524471814,0.0879243508922078
ap_only,2,26,6mo,0.5,0.1,0.05,0.9,0.0,0.095,0.052367068093671,0.0964350705288674,0.0984637767977471
ap_only,2,26,6mo,0.5,0.1,0.08,0.5,-0.05,0.151,0.0805110161227661,0.0821710814600469,0.0793571553110935
ap_only,2,26,6mo,0.5,0.1,0.08,0.7,-0.05,0.149,0.0838884446631799,0.0948609924801597,0.0974545018138393
ap_only,2,26,6mo,0.5,0.1,0.08,0.5,0.05,0.164,0.07998685236822,0.0814617220209433,0.0833596685782124
ap_only,2,26,6mo,0.5,0.1,0.08,0.5,0.0,0.16,0.0802710627558715,0.0823467883815547,0.0811778708855622
ap_only,2,26,6mo,0.5,0.1,0.08,0.7,0.0,0.144,0.085154769395637,0.0952997916072911,0.0949692400157528
ap_only,2,26,6mo,0.5,0.1,0.08,0.9,0.0,0.138,0.0825588918042741,0.0965878493664217,0.0976368604912422
ap_only,2,26,6mo,0.5,0.1,0.08,0.9,-0.05,0.136,0.0799956510417686,0.0914471916050639,0.0928142848568147
ap_only,2,26,6mo,0.5,0.1,0.08,0.7,0.05,0.112,0.0784358635514811,0.0941362674601271,0.0920146285039354
ap_only,2,26,6mo,0.5,0.1,0.1,0.5,-0.05,0.218,0.0966293230086906,0.081232160560167,0.0817108603783042
ap_only,2,26,6mo,0.5,0.1,0.1,0.5,0.0,0.208,0.0989510503238591,0.0820543569632037,0.0834270165080421
ap_only,2,26,6mo,0.5,0.1,0.08,0.9,0.05,0.125,0.0718322118714618,0.0864544630336483,0.0902198415937836
ap_only,2,26,6mo,0.5,0.1,0.1,0.5,0.05,0.212,0.0986931534756093,0.08104488576596,0.079263483047006
ap_only,2,26,6mo,0.5,0.1,0.1,0.7,0.0,0.186,0.1031395066371537,0.095066947314594,0.0952996180442456
